customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
14739,0.5334470279701631,0.15349603822660637,12287.5,25,10.24,3.8305555555555557
14299,0.5333812010621484,0.12452967843450015,14499.49,27,12.592592592592593,7.864583333333333
13963,0.5331497279932007,0.03160761618774729,3011.87,17,10.117647058823529,307.9215277777778
12474,0.5327928957985921,0.11180997429402155,12424.45,31,22.903225806451612,16.924305555555556
14461,0.5324097385704885,0.02304525589126813,6713.5,13,49.84615384615385,147.81875
16033,0.5323315993728113,0.10419342073335934,10836.13,27,51.925925925925924,5.004166666666666
16258,0.5321069280941902,0.0543823399814899,11942.52,15,22.933333333333334,44.97222222222222
15023,0.5320118925919338,0.07303308917000588,12170.68,20,50.75,2.810416666666667
12583,0.5319138502422887,0.1443235167361623,14447.44,27,17.25925925925926,2.196527777777778
18118,0.5317935341570624,0.12122278803548137,6733.22,29,54.0,10.054166666666667
13850,0.5316797332495459,0.0068687310890074744,1595.48,1,93.0,128.94861111111112
14800,0.5315674203611243,0.06546624352200434,7774.32,17,38.588235294117645,47.00277777777778
16745,0.5315214370299107,0.027798206853128945,7194.3,17,21.0,86.03611111111111
17696,0.5312600518550301,0.046073977569472596,7679.59,27,13.518518518518519,37.96319444444445
16945,0.5310822815163648,0.08037314849569512,8548.16,33,14.363636363636363,21.049305555555556
17365,0.5308168743124521,0.06459529274538635,8224.98,15,53.266666666666666,12.025694444444444
13214,0.5306353864119449,0.01202994514575847,3264.23,7,32.714285714285715,417.11805555555554
15013,0.5303080661780989,0.018293857688085356,1641.3,10,35.5,487.03125
17611,0.5302227746086935,0.10870601072585441,8371.98,28,40.142857142857146,6.972916666666666
16749,0.5299454233471134,0.0345532081115614,4387.08,2,38.5,590.9888888888889
14154,0.5296278303120542,0.010894703726698235,6460.7,8,36.5,238.85
17196,0.5296219658573992,0.022463851316575727,352.9,1,104.0,427.0548611111111
13018,0.5295905154732716,0.10358527992858046,9763.16,35,17.228571428571428,15.973611111111111
14085,0.5295083534405863,0.11920161934875483,10104.97,33,32.36363636363637,1.961111111111111
14609,0.5292103039747387,0.19085486421418155,1486.2,10,1.3,71.99722222222222
17238,0.5289881686538018,0.1105080998655081,7783.1,32,38.46875,2.0520833333333335
12798,0.5289697665975673,0.1109983382054668,8510.93,4,8.25,9.873611111111112
14105,0.5289206408712241,0.03842006511564469,5988.83,5,55.8,238.7861111111111
13357,0.528897271978751,0.03325374930958683,3838.36,5,79.8,256.95416666666665
17965,0.5287943255306478,0.0943985646295941,7240.9800000000005,29,29.482758620689655,37.138194444444444
13574,0.5283506886178181,0.01951641449511937,421.25,1,103.0,410.9736111111111
17145,0.5283052987607475,0.030783496257755574,3120.91,4,45.0,512.1583333333333
14426,0.5282922844289744,0.08344455892647028,11727.94,17,35.529411764705884,23.01736111111111
14936,0.5281718543417154,0.06825585505607683,12410.81,12,43.916666666666664,33.09722222222222
17315,0.52809914682812,0.10008183350050874,9650.6,43,17.651162790697676,1.0243055555555556
17113,0.5280342423963382,0.012341820291042888,2322.59,6,26.5,573.9520833333333
15465,0.527677852608924,0.07932675455370139,12655.65,32,8.21875,19.110416666666666
12431,0.527597366162537,0.04326269676842323,10857.97,27,15.0,35.03819444444444
14025,0.5275688737507033,0.004171807613912184,4057.9,8,12.375,464.11041666666665
13230,0.5275645100271753,0.1149327095316962,6360.78,30,44.63333333333333,3.865972222222222
13102,0.5275364263552146,0.10268292895293564,11696.92,37,13.297297297297296,0.9986111111111111
16353,0.527095188462112,0.09235972276608106,9999.460000000001,38,4.578947368421052,3.01875
18069,0.5266611095519043,0.012778544753046817,4540.56,11,90.72727272727273,25.865972222222222
12872,0.5265648850076663,0.01952921493273019,3685.4900000000002,12,36.333333333333336,326.08194444444445
16797,0.5265152878972197,0.01829614602601021,1827.77,5,81.4,392.73333333333335
16110,0.5260320073099078,0.021493788029636886,1819.27,4,112.25,44.927083333333336
15194,0.5256227185218239,0.13718885551447393,12427.69,28,17.571428571428573,2.9027777777777777
12742,0.5253279115500603,0.015819111866949093,1201.52,1,67.0,625.0048611111112
12841,0.525281389067742,0.09640510954252422,7540.68,40,17.55,4.067361111111111
14110,0.5252613126089791,0.10153833584462645,12987.95,33,12.090909090909092,3.0166666666666666
17308,0.5249575651539913,0.07153521402954935,4511.76,2,3.5,392.9798611111111
15436,0.5249504184760688,0.011140585955622577,1122.53,3,109.66666666666667,11.864583333333334
15721,0.5244930724281348,0.012053802732438812,507.08,1,91.0,11.025
13271,0.5244685388008375,0.011469710722997906,217.38,1,96.0,36.92986111111111
12986,0.5244224088011147,0.0023596671625477025,2729.84,10,10.2,428.03680555555553
15482,0.5242059870632889,0.08067389610013397,14592.56,19,7.842105263157895,15.08611111111111
15867,0.5241742271523807,0.11021185019248536,9063.95,31,34.16129032258065,4.970833333333333
13668,0.5239480305004696,0.10314557772593409,13089.94,35,22.0,2.027083333333333
17936,0.5237921017796827,0.013317550579864473,389.84,1,77.0,4.970833333333333
16940,0.5236555917702529,0.024466535311788013,6427.66,8,78.625,51.982638888888886
15805,0.5236356233326757,0.06791870632363776,10189.23,30,17.7,22.845833333333335
13418,0.5229940552433384,0.10526237732501446,12233.6,31,18.161290322580644,11.102083333333333
14831,0.5224197533445194,0.02038659264731389,1676.57,3,27.333333333333332,679.9298611111111
16686,0.5222997862447271,0.021598046562514128,5070.92,16,69.125,46.95902777777778
12932,0.5221908438112843,0.002967258896060273,1698.56,8,11.875,538.9361111111111
17576,0.5220955805873816,0.10476711438302959,9056.81,41,22.634146341463413,7.7875
17406,0.5219500642305452,0.012694899597666015,4905.05,13,19.923076923076923,332.90486111111113
12643,0.5213428675834852,0.017233575913779532,8350.42,12,4.333333333333333,127.99583333333334
16126,0.5212524855276318,0.08029410865419885,14646.800000000001,15,25.533333333333335,28.865972222222222
13204,0.5211286570152914,0.012948171089819521,966.6600000000001,1,57.0,730.9125
14060,0.5209924784465702,0.11450681786236035,9519.08,30,9.0,4.014583333333333
13599,0.5204699574984011,0.09581981352846201,10167.630000000001,33,12.424242424242424,0.8611111111111112
17848,0.5204279120485873,0.09270800345333254,3650.9,30,5.6,80.83402777777778
14135,0.5203534346088754,0.1275446415615407,9643.92,24,10.666666666666666,1.05
12398,0.5202828471602313,0.009181512669082,1635.6599999999999,1,85.0,45.09930555555555
12481,0.5201513650910227,0.07629822618457083,12361.39,15,26.066666666666666,22.18125
14733,0.5200960973031985,0.10567773879160651,16184.97,15,23.2,15.88263888888889
15984,0.5200149361392855,0.09158456676101438,8759.32,30,24.9,2.0236111111111112
12590,0.5198860008532957,0.07794472965519743,9864.26,2,34.0,210.9152777777778
14439,0.519588659965689,0.0402129131948121,9443.04,5,25.8,319.0493055555556
16186,0.5195046362054061,0.060770615889433964,9026.11,26,20.192307692307693,22.00486111111111
17409,0.5194484388977639,0.0151059970288766,7793.51,10,10.4,184.09305555555557
12683,0.5193151358307802,0.10035286912959367,12696.78,21,25.761904761904763,3.8465277777777778
16000,0.5192612525302126,0.10536794727682013,12393.7,3,3.0,2.0229166666666667
13526,0.5189652955184091,0.01899949243704883,1182.0,2,22.0,737.9840277777778
16729,0.518871307330179,0.06385584812172253,7239.92,21,31.428571428571427,37.93125
15296,0.5186904453329402,0.04294137457406614,10342.83,12,44.583333333333336,50.04375
13680,0.5186500905983618,0.05219033939148815,11435.67,12,54.333333333333336,0.9604166666666667
12637,0.5183598711838553,0.018889428157617672,8340.31,12,52.916666666666664,66.96111111111111
13148,0.5177247450240365,0.0751962947084969,8621.81,26,30.5,28.89375
18109,0.5175092156880844,0.08557431736848298,9893.96,38,17.68421052631579,1.051388888888889
16788,0.5174790505474054,0.0304244922717927,1950.3,5,99.0,122.91458333333334
16814,0.5174107055930373,0.10239111596059529,12499.710000000001,36,22.333333333333332,13.974305555555556
17052,0.5173512273874751,0.010033707494140122,413.75,1,92.0,27.916666666666668
16182,0.5173280361260504,0.044436497325220925,9971.65,9,5.666666666666667,71.97708333333334
18225,0.5172633381219024,0.099441397997889,13054.26,26,22.26923076923077,2.9743055555555555
18223,0.5171825182111056,0.09482349329038338,14000.85,26,22.153846153846153,4.152083333333334
13013,0.5171467047576186,0.09967348515081387,12625.77,29,19.103448275862068,0.9090277777777778
15006,0.5170953059915959,0.008504729199115066,825.14,2,103.5,50.90416666666667
12705,0.516650855231007,0.07841903056424353,11762.1,14,42.785714285714285,14.98125
15281,0.5165015130431381,0.041379415815465205,8543.57,16,32.625,58.15277777777778
13141,0.5161149762475847,0.02726897294485596,7668.58,17,25.0,84.12222222222222
16253,0.5155101930170743,0.04650464705136726,7310.15,7,43.142857142857146,66.15347222222222
17379,0.5154842275454373,0.012496802843911428,404.66,1,83.0,10.954166666666667
12720,0.5154238814916225,0.08330469395327465,8260.67,30,16.966666666666665,2.1993055555555556
14556,0.5152977439216357,0.015374210636017004,835.34,3,67.66666666666667,595.9118055555556
15542,0.5148709918385683,0.014486815220296328,918.45,3,84.0,511.97083333333336
13848,0.5148501531728092,0.10185791768545821,3335.0,8,1.375,91.99444444444444
12396,0.5146195615030847,0.013641325694769335,931.43,1,65.0,673.9777777777778
17885,0.514231899736096,0.013983529280963245,190.19,1,64.0,11.92361111111111
17858,0.5142185763380263,0.08611384139340374,12797.65,30,13.166666666666666,5.0375
16858,0.514020905094367,0.002930988228049493,4668.28,10,13.6,368.12361111111113
16928,0.5139572589676651,0.07785899261054517,4113.23,29,11.551724137931034,79.90277777777777
18156,0.5138792148412002,0.010228603063832031,941.1700000000001,2,97.5,12.018055555555556
13269,0.51383633039283,0.08129367876161023,8891.7,28,17.821428571428573,0.9145833333333333
16170,0.5138320782430001,0.03096246033158025,6869.0,20,22.0,50.18680555555556
13267,0.5137250279534387,0.07765213352856251,9758.26,36,11.833333333333334,2.0680555555555555
18022,0.5135390658641023,0.014052758604128962,1651.79,5,99.2,35.00347222222222
12549,0.513499610465134,0.004214236003060712,1575.68,6,8.166666666666666,575.03125
12671,0.5133885280592465,0.025216528174551056,2622.481,1,45.0,605.8472222222222
16722,0.5132933526400418,0.07712438353928412,8989.08,22,19.045454545454547,16.97361111111111
16300,0.5132850118096397,0.0132584410195301,1392.43,3,83.0,429.98333333333335
13958,0.5131297230998929,0.00792860361629411,4709.2300000000005,8,28.375,379.11041666666665
12668,0.512613406712552,0.04542131595474492,11444.68,10,53.9,11.079166666666667
15359,0.5125709759388779,0.028309380878157406,181.35,8,2.0,662.0854166666667
15427,0.5124178156797449,0.010449440875557603,1483.14,3,102.0,32.93125
15372,0.5122778890342012,0.03731809593514188,6017.06,8,7.125,136.84097222222223
14056,0.5119610651457488,0.07853932753646346,8214.65,23,48.08695652173913,0.9680555555555556
12766,0.5115302444615415,0.05204414883989403,10068.28,9,50.55555555555556,3.1694444444444443
13373,0.5110169099247903,0.03354491207787689,7587.1900000000005,6,59.666666666666664,60.08263888888889
12823,0.5108457864730598,0.02387973148840948,6501.5,18,1.0,74.21875
15919,0.5106796230476894,0.008066032742195169,910.61,2,96.0,19.056944444444444
15299,0.5105100326655478,0.030900163822724525,7991.54,10,1.3,66.93819444444445
12469,0.5102678695123136,0.028607650323033463,3070.54,2,38.0,522.0069444444445
13667,0.5100794778121929,0.014853499027133883,305.02,1,87.0,148.88055555555556
15827,0.510046877666391,0.07077298865365532,3794.07,28,8.25,72.88541666666667
12979,0.5099302831539947,0.008051822047458175,517.7,1,56.0,728.8784722222222
13534,0.5099178964535409,0.07410361802319695,7720.9,35,11.2,1.9152777777777779
16504,0.5096364774359208,0.008502946583457861,484.38,1,86.0,24.897222222222222
14044,0.5094780531727213,0.012711063888167756,3123.1,10,85.1,26.03125
12830,0.5094767202990071,0.09641237574126164,6814.64,6,6.333333333333333,37.03888888888889
16351,0.5091171801794135,0.008206672100591436,3330.0299999999997,13,14.384615384615385,332.1
15129,0.5090112097654366,0.022993058941854373,6860.18,23,9.0,49.923611111111114
17539,0.5088717492998326,0.012583384655987373,1226.57,4,37.25,617.0298611111111
14180,0.5086549489165173,0.08334149401071433,6319.25,33,9.121212121212121,10.079166666666667
12524,0.5084315386505933,0.06195559813320802,11126.11,17,14.117647058823529,8.888194444444444
17231,0.508006696879191,0.08881098714524423,7197.04,25,49.44,11.897222222222222
12476,0.5079899034563551,0.07201806969479956,14115.41,23,22.434782608695652,15.006944444444445
16523,0.5078420758855545,0.07790405690135138,11916.33,28,13.25,1.1555555555555554
17241,0.5075883368686476,0.007023943006816305,2744.14,12,14.25,384.9923611111111
13124,0.5070996706311015,0.03340402108714831,4782.45,4,74.5,89.00347222222223
15144,0.5070400409861274,0.07567100568224346,12160.31,29,12.03448275862069,7.901388888888889
16736,0.5069637627227379,0.012477172548615328,2956.56,5,28.6,505.1118055555556
18061,0.5068404670637122,0.05590937852980198,6488.97,28,4.571428571428571,21.0625
14676,0.5067704926969273,0.0667978045940275,8356.79,12,11.083333333333334,30.972916666666666
16197,0.5067585195995468,0.0015989687489375494,2016.71,9,10.333333333333334,468.99583333333334
16391,0.5065977880270165,0.012183598994242652,1103.61,4,82.75,400.0159722222222
13738,0.5064533965000813,0.01840821658825197,440.93,1,92.0,395.89375
16595,0.5064072799025425,0.01853950934540834,1810.18,5,94.8,60.982638888888886
14422,0.5062573282140531,0.07206245870388185,10271.52,19,29.05263157894737,0.058333333333333334
12988,0.5061695793537507,0.014264291865187793,535.32,1,92.0,291.9298611111111
18229,0.5060004076635073,0.05509921144575502,10803.710000000001,28,7.535714285714286,11.126388888888888
15290,0.5058658396310143,0.0736867184340228,10496.28,26,11.23076923076923,4.049305555555556
14688,0.5058470235445716,0.06225842029234351,7713.57,28,18.321428571428573,7.016666666666667
17346,0.5056802043919338,0.09705819926253861,5323.0,26,38.80769230769231,3.022222222222222
12435,0.5052839746627855,0.08517733300936087,13925.93,6,18.666666666666668,79.15555555555555
13555,0.5052487113718319,0.0349035868119467,8999.19,13,31.307692307692307,73.00972222222222
17873,0.5050620868482859,0.004309491869893091,6515.88,18,9.944444444444445,79.83958333333334
12700,0.504963879819462,0.02171476364201373,4939.99,4,67.0,7.085416666666666
12439,0.5047843042215431,0.02164732615260473,1158.18,2,36.0,682.0270833333333
14057,0.5046110227755972,0.04382400731965628,8408.84,22,20.636363636363637,23.095833333333335
15218,0.5044549671195022,0.05803125761882033,11516.57,22,18.227272727272727,10.043055555555556
16700,0.5042525696990193,0.06771804237006078,9167.710000000001,25,21.16,8.07638888888889
16067,0.503954913364313,0.01893679122264568,3395.29,3,24.333333333333332,562.0118055555556
12839,0.5036344950878212,0.07959932767329618,10071.73,26,22.153846153846153,2.0118055555555556
13641,0.5036127957586031,0.005771066809434955,1016.47,5,8.8,640.2173611111111
16546,0.5034233749682087,0.020596375644577874,5606.47,5,18.8,290.0625
16401,0.5026625809761083,0.05646361910900017,6849.15,23,15.782608695652174,0.7743055555555556
15529,0.5021319636509813,0.01421016975473667,5111.95,12,67.5,22.05625
18015,0.5020688497986878,0.011782125587968562,120.03,1,46.0,3.917361111111111
17596,0.5019924658352147,0.06141944201750713,4920.67,13,42.84615384615385,22.94375
18055,0.5019059184931727,0.04499001660668222,11195.57,14,41.714285714285715,6.934027777777778
15298,0.5016207999014306,0.060263548410282974,9459.37,23,19.217391304347824,1.8145833333333334
14395,0.5011789814895332,0.05407943033627494,8208.01,20,40.85,1.9277777777777778
15502,0.5011779689755854,0.0817907459759779,13993.47,14,25.785714285714285,15.001388888888888
15202,0.50096573332114,0.04035170483963691,6001.49,3,1.0,419.9895833333333
13552,0.5009384671516663,0.022313215849817908,6978.92,22,9.454545454545455,65.89652777777778
14702,0.5009211240757153,0.06892683975232027,6754.22,29,24.862068965517242,0.7229166666666667
